-,-,-
93.94,-17.93,238.68
93.92,-17.92,238.68
93.91,-17.91,238.68
93.89,-17.91,238.68
93.87,-17.90,238.69
93.85,-17.90,238.69
93.84,-17.91,238.70
93.82,-17.91,238.70
93.80,-17.93,238.71
93.79,-17.94,238.72
93.78,-17.96,238.72
93.76,-17.98,238.73
93.76,-18.00,238.73
93.75,-18.01,238.74
93.74,-18.03,238.74
93.73,-18.04,238.74
93.72,-18.06,238.74
93.71,-18.07,238.75
93.70,-18.08,238.75
93.69,-18.09,238.76
93.68,-18.10,238.77
93.67,-18.12,238.77
93.67,-18.14,238.77
93.66,-18.16,238.78
93.65,-18.18,238.78
93.64,-18.21,238.78
93.64,-18.24,238.79
93.63,-18.26,238.79
93.63,-18.29,238.79
93.63,-18.31,238.79
93.63,-18.32,238.79
93.63,-18.33,238.79
93.63,-18.33,238.79
93.63,-18.32,238.79
93.63,-18.31,238.79
93.63,-18.30,238.79
93.63,-18.29,238.79
93.64,-18.27,238.79
93.64,-18.26,238.79
93.65,-18.24,238.78
93.66,-18.22,238.77
93.67,-18.20,238.76
93.67,-18.18,238.76
93.67,-18.17,238.75
93.67,-18.16,238.75
93.67,-18.15,238.75
93.67,-18.15,238.75
93.67,-18.15,238.76
93.68,-18.17,238.76
93.68,-18.18,238.75
93.69,-18.21,238.75
93.70,-18.23,238.75
93.70,-18.26,238.74
93.71,-18.28,238.74
93.71,-18.31,238.74
93.70,-18.33,238.75
93.70,-18.35,238.75
93.69,-18.37,238.76
93.68,-18.39,238.77
93.67,-18.40,238.78
93.66,-18.42,238.79
93.65,-18.44,238.80
93.65,-18.46,238.80
93.65,-18.48,238.81
93.65,-18.51,238.81
93.66,-18.53,238.81
93.67,-18.56,238.80
93.68,-18.58,238.80
93.68,-18.61,238.80
93.69,-18.63,238.79
93.70,-18.65,238.79
93.70,-18.67,238.79
93.70,-18.68,238.79
93.71,-18.70,238.79
93.71,-18.71,238.80
93.72,-18.72,238.80
93.73,-18.72,238.80
93.74,-18.72,238.79
93.75,-18.72,238.79
93.76,-18.72,238.79
93.77,-18.71,238.78
93.78,-18.71,238.77
93.80,-18.70,238.76
93.81,-18.70,238.76
93.82,-18.69,238.75
93.82,-18.69,238.75
93.83,-18.68,238.75
93.83,-18.68,238.75
93.83,-18.67,238.75
93.84,-18.67,238.75
93.85,-18.66,238.75
93.86,-18.66,238.74
93.87,-18.65,238.74
93.88,-18.64,238.73
93.89,-18.62,238.73
93.90,-18.61,238.73
93.90,-18.60,238.72
93.91,-18.59,238.72
93.92,-18.59,238.72
93.93,-18.58,238.71
93.94,-18.58,238.71
93.95,-18.57,238.71
93.95,-18.57,238.71
93.96,-18.57,238.71
93.97,-18.57,238.70
93.98,-18.57,238.70
93.99,-18.56,238.70
93.99,-18.56,238.70
93.99,-18.54,238.69
93.99,-18.53,238.69
93.99,-18.51,238.69
93.99,-18.49,238.69
93.99,-18.46,238.68
94.00,-18.43,238.68
94.00,-18.39,238.67
94.00,-18.34,238.67
94.00,-18.29,238.66
94.00,-18.23,238.66
94.00,-18.16,238.65
94.00,-18.09,238.65
94.00,-18.01,238.64
93.99,-17.92,238.64
93.99,-17.84,238.64
93.98,-17.75,238.64
93.97,-17.66,238.63
93.95,-17.58,238.63
93.94,-17.51,238.63
93.92,-17.44,238.63
93.90,-17.39,238.64
93.88,-17.36,238.64
93.86,-17.34,238.65
93.85,-17.33,238.65
93.84,-17.33,238.66
93.83,-17.34,238.66
93.84,-17.35,238.66
93.85,-17.35,238.66
93.87,-17.35,238.65
93.90,-17.32,238.63
93.93,-17.29,238.60
93.97,-17.23,238.57
93.99,-17.16,238.53
94.00,-17.07,238.50
93.99,-16.98,238.48
93.96,-16.88,238.47
93.92,-16.79,238.46
93.87,-16.71,238.47
93.82,-16.64,238.49
93.76,-16.59,238.51
93.70,-16.58,238.53
93.65,-16.59,238.56
93.60,-16.64,238.60
93.56,-16.73,238.63
93.54,-16.85,238.66
93.53,-17.01,238.68
93.54,-17.21,238.69
93.57,-17.44,238.69
93.61,-17.69,238.68
93.66,-17.97,238.66
93.73,-18.27,238.63
93.81,-18.57,238.60
93.88,-18.87,238.57
93.94,-19.16,238.54
93.99,-19.45,238.51
94.03,-19.71,238.49
94.07,-19.94,238.48
94.10,-20.15,238.48
94.12,-20.32,238.48
94.14,-20.45,238.48
94.15,-20.53,238.49
94.15,-20.57,238.50
94.14,-20.55,238.52
94.12,-20.49,238.53
94.09,-20.39,238.55
94.06,-20.25,238.56
94.04,-20.07,238.57
94.02,-19.87,238.56
94.01,-19.65,238.56
93.99,-19.43,238.55
93.95,-19.21,238.55
93.91,-19.01,238.55
93.85,-18.84,238.56
93.80,-18.69,238.58
93.74,-18.58,238.61
93.70,-18.50,238.63
93.67,-18.46,238.65
93.66,-18.45,238.66
93.66,-18.46,238.67
93.69,-18.48,238.66
93.73,-18.52,238.64
93.78,-18.55,238.61
93.84,-18.58,238.57
93.90,-18.61,238.53
93.94,-18.61,238.49
93.96,-18.60,238.46
93.95,-18.58,238.45
93.93,-18.54,238.44
93.90,-18.51,238.45
93.85,-18.47,238.47
93.81,-18.44,238.49
93.77,-18.42,238.51
93.73,-18.40,238.53
93.70,-18.40,238.55
93.68,-18.42,238.56
93.67,-18.47,238.57
93.67,-18.54,238.57
93.68,-18.62,238.57
93.70,-18.70,238.57
93.74,-18.79,238.56
93.78,-18.87,238.54
93.83,-18.93,238.51
93.89,-18.96,238.48
93.94,-18.98,238.45
93.97,-18.97,238.42
93.97,-18.94,238.40
93.95,-18.89,238.39
93.92,-18.83,238.39
93.88,-18.76,238.41
93.84,-18.69,238.43
93.79,-18.63,238.45
93.75,-18.57,238.47
93.73,-18.54,238.49
93.71,-18.52,238.50
93.70,-18.52,238.51
93.70,-18.55,238.51
93.70,-18.62,238.51
93.71,-18.71,238.51
93.72,-18.83,238.51
93.75,-18.95,238.51
93.78,-19.07,238.50
93.83,-19.18,238.48
93.89,-19.27,238.46
93.95,-19.34,238.43
94.01,-19.36,238.39
94.05,-19.36,238.36
94.06,-19.31,238.33
94.05,-19.25,238.32
94.01,-19.16,238.33
