-,-,-
74.65,-6.81,246.24
74.65,-6.81,246.25
74.64,-6.81,246.26
74.64,-6.81,246.27
74.64,-6.81,246.28
74.64,-6.81,246.29
74.64,-6.81,246.30
74.63,-6.81,246.31
74.63,-6.80,246.32
74.62,-6.80,246.33
74.62,-6.80,246.34
74.62,-6.80,246.35
74.61,-6.80,246.36
74.60,-6.80,246.37
74.59,-6.80,246.38
74.59,-6.80,246.39
74.58,-6.80,246.40
74.57,-6.80,246.41
74.58,-6.79,246.42
74.59,-6.79,246.43
74.60,-6.78,246.44
74.61,-6.78,246.45
74.62,-6.77,246.46
74.63,-6.76,246.47
74.64,-6.76,246.48
74.65,-6.76,246.48
74.66,-6.75,246.49
74.67,-6.75,246.50
74.68,-6.75,246.51
74.69,-6.74,246.52
74.69,-6.74,246.53
74.69,-6.74,246.54
74.69,-6.74,246.55
74.69,-6.74,246.56
74.69,-6.74,246.57
74.69,-6.73,246.58
74.69,-6.73,246.59
74.69,-6.73,246.60
74.69,-6.73,246.61
74.69,-6.73,246.62
74.69,-6.73,246.63
74.71,-6.73,246.64
74.72,-6.73,246.64
74.72,-6.74,246.65
74.72,-6.74,246.66
74.72,-6.74,246.67
74.71,-6.74,246.68
74.71,-6.74,246.69
74.71,-6.74,246.70
74.71,-6.74,246.71
74.70,-6.74,246.72
74.71,-6.74,246.73
74.70,-6.74,246.74
74.69,-6.75,246.75
74.68,-6.75,246.76
74.67,-6.75,246.77
74.66,-6.76,246.77
74.65,-6.76,246.78
74.64,-6.76,246.80
74.64,-6.76,246.80
74.65,-6.76,246.81
74.65,-6.75,246.82
74.66,-6.75,246.82
74.67,-6.75,246.83
74.67,-6.74,246.84
74.68,-6.74,246.85
74.68,-6.74,246.86
74.69,-6.75,246.87
74.70,-6.74,246.88
74.71,-6.75,246.89
74.72,-6.74,246.90
74.73,-6.74,246.91
74.73,-6.74,246.92
74.74,-6.73,246.93
74.75,-6.73,246.94
74.75,-6.72,246.95
74.76,-6.72,246.96
74.76,-6.72,246.97
74.76,-6.72,246.98
74.76,-6.73,246.99
74.76,-6.73,247.00
74.77,-6.73,247.00
74.77,-6.73,247.01
74.77,-6.74,247.02
74.76,-6.74,247.03
74.77,-6.75,247.04
74.77,-6.75,247.06
74.77,-6.75,247.06
74.77,-6.76,247.07
74.77,-6.75,247.08
74.77,-6.75,247.09
74.77,-6.75,247.10
74.77,-6.75,247.11
74.77,-6.75,247.12
74.77,-6.74,247.13
74.78,-6.74,247.14
74.78,-6.74,247.15
74.79,-6.74,247.16
74.79,-6.74,247.17
74.79,-6.74,247.18
74.79,-6.74,247.19
74.79,-6.74,247.20
74.78,-6.74,247.20
74.78,-6.74,247.21
74.78,-6.73,247.22
74.77,-6.73,247.23
74.76,-6.73,247.24
74.76,-6.73,247.25
74.75,-6.73,247.26
74.74,-6.73,247.27
74.73,-6.73,247.28
74.72,-6.74,247.28
74.71,-6.74,247.29
74.71,-6.75,247.30
74.70,-6.75,247.31
74.68,-6.75,247.32
74.67,-6.76,247.33
74.66,-6.76,247.34
74.65,-6.76,247.35
74.65,-6.76,247.36
74.64,-6.77,247.37
74.64,-6.77,247.38
74.63,-6.77,247.39
74.63,-6.77,247.40
74.63,-6.77,247.41
74.63,-6.77,247.42
74.63,-6.76,247.43
74.63,-6.76,247.44
74.63,-6.76,247.45
74.62,-6.75,247.46
74.62,-6.75,247.47
74.62,-6.75,247.48
74.62,-6.74,247.49
74.62,-6.74,247.50
74.62,-6.74,247.51
74.61,-6.74,247.51
74.61,-6.74,247.52
74.60,-6.74,247.53
74.60,-6.73,247.54
74.60,-6.73,247.55
74.59,-6.73,247.56
74.59,-6.73,247.58
74.58,-6.73,247.59
74.58,-6.73,247.60
74.58,-6.74,247.61
74.57,-6.74,247.62
74.57,-6.74,247.63
74.56,-6.75,247.64
74.55,-6.75,247.65
74.54,-6.75,247.66
74.53,-6.75,247.67
74.52,-6.76,247.68
74.51,-6.76,247.69
74.50,-6.76,247.71
74.49,-6.76,247.72
74.48,-6.77,247.73
74.47,-6.77,247.74
74.46,-6.77,247.75
74.45,-6.77,247.76
74.45,-6.77,247.77
74.44,-6.77,247.78
74.43,-6.76,247.79
74.43,-6.76,247.80
74.42,-6.76,247.81
74.41,-6.75,247.82
74.42,-6.75,247.82
74.43,-6.75,247.83
74.43,-6.75,247.84
74.44,-6.75,247.85
74.44,-6.75,247.86
74.45,-6.75,247.87
74.45,-6.75,247.88
74.44,-6.75,247.89
74.43,-6.75,247.90
74.43,-6.75,247.91
74.43,-6.75,247.92
74.42,-6.76,247.93
74.42,-6.76,247.94
74.42,-6.76,247.94
74.43,-6.76,247.95
74.43,-6.76,247.96
74.43,-6.77,247.97
74.43,-6.77,247.98
74.43,-6.78,247.99
74.43,-6.78,248.00
74.43,-6.78,248.01
74.43,-6.79,248.02
74.43,-6.79,248.03
74.43,-6.79,248.04
74.43,-6.79,248.05
74.43,-6.79,248.06
74.42,-6.78,248.07
74.42,-6.78,248.08
74.42,-6.78,248.09
74.42,-6.77,248.10
74.42,-6.77,248.11
74.42,-6.76,248.12
74.43,-6.75,248.13
74.44,-6.75,248.14
74.45,-6.74,248.15
74.46,-6.73,248.16
74.48,-6.73,248.17
74.49,-6.73,248.18
74.50,-6.72,248.18
74.51,-6.72,248.19
74.52,-6.72,248.21
74.53,-6.72,248.22
74.53,-6.72,248.23
74.54,-6.72,248.24
74.54,-6.72,248.25
74.55,-6.72,248.25
74.56,-6.72,248.27
74.56,-6.72,248.27
74.56,-6.72,248.28
74.57,-6.72,248.29
74.57,-6.73,248.30
74.57,-6.73,248.31
74.57,-6.73,248.32
74.58,-6.73,248.33
74.58,-6.73,248.34
74.59,-6.73,248.35
74.59,-6.73,248.36
74.60,-6.73,248.37
74.60,-6.73,248.38
74.61,-6.73,248.38
74.61,-6.72,248.39
74.61,-6.72,248.40
74.60,-6.71,248.41
74.60,-6.71,248.42
74.60,-6.71,248.43
74.59,-6.70,248.43
74.59,-6.70,248.44
74.58,-6.70,248.45
