-,-,-
0.02,0.98,0.01,7.45,-0.55,-2.26,0.98,7.80,88,519,31,110
0.02,0.98,0.01,5.37,-0.31,-1.89,0.98,5.70,82,522,32,106
0.02,0.98,0.01,3.72,0.18,-1.59,0.98,4.05,88,523,31,111
0.02,0.99,0.01,2.38,0.55,-1.04,0.99,2.65,89,524,32,105
0.02,0.99,0.01,3.17,0.79,-1.16,0.99,3.47,89,527,32,109
0.02,1.03,0.00,5.31,0.73,-1.53,1.03,5.57,80,531,30,101
0.02,1.01,0.01,8.73,0.37,-2.44,1.01,9.07,79,541,31,92
0.02,1.04,-0.00,17.94,-0.55,-6.84,1.04,19.21,59,563,31,76
0.04,1.19,-0.04,34.42,-2.62,-13.98,1.20,37.25,45,601,32,49
0.18,1.36,0.01,26.00,-9.95,-22.34,1.38,35.69,29,632,32,33
0.19,1.20,-0.16,5.74,-28.69,-71.72,1.23,77.45,14,597,29,32
0.10,1.23,-0.08,-5.13,-48.83,-90.09,1.23,102.60,8,571,22,30
0.10,1.32,-0.03,2.32,-58.35,-103.52,1.33,118.85,5,545,16,27
0.16,1.13,-0.14,29.79,-62.01,-108.58,1.15,128.54,3,543,10,26
0.06,0.97,-0.24,21.73,-75.26,-108.15,1.00,133.54,2,533,7,24
-0.50,1.06,-0.11,16.91,-72.94,-80.87,1.18,110.21,2,524,6,24
-0.72,0.67,-0.21,32.04,-38.82,-46.88,1.01,68.78,2,531,6,25
-0.60,0.36,-0.31,-22.46,1.71,-17.70,0.76,28.65,2,538,5,28
-0.44,0.83,-0.04,-72.88,21.48,18.62,0.94,78.22,2,542,5,27
-0.21,0.88,0.06,-53.34,26.67,31.74,0.91,67.56,2,541,4,26
-0.17,0.84,0.03,-36.68,18.49,39.98,0.85,57.32,2,545,6,25
-0.12,0.79,-0.00,-49.44,12.39,57.25,0.80,76.65,2,542,5,27
-0.06,0.98,0.13,-68.12,24.05,78.98,0.99,107.03,2,542,6,24
0.30,0.96,0.22,-64.21,57.50,101.01,1.03,132.79,2,552,5,23
0.88,1.23,0.44,-66.28,46.88,109.38,1.58,136.21,2,543,6,21
0.99,0.94,0.28,-17.82,20.57,100.40,1.39,104.03,2,539,6,21
0.98,0.67,0.04,2.93,-5.07,77.15,1.19,77.37,2,535,5,20
0.97,0.42,-0.11,-0.79,-23.50,13.79,1.06,27.26,3,527,5,22
0.75,0.51,0.02,-41.75,-27.95,-61.77,0.91,79.62,3,529,6,22
0.22,1.00,0.38,-48.65,-13.37,-88.20,1.09,101.60,2,536,6,22
0.06,0.98,0.21,38.76,36.07,-76.72,1.01,93.22,3,539,6,21
0.56,0.81,-0.24,75.32,47.97,-49.62,1.01,102.16,3,544,7,21
1.02,0.71,-0.46,23.44,-41.26,-52.49,1.33,70.76,3,555,6,20
0.90,0.66,-0.25,46.26,-113.22,-54.02,1.14,133.70,4,559,8,19
0.84,4.00,0.71,-46.69,-33.75,215.52,4.15,223.08,20,678,51,25
-0.36,3.47,0.67,-30.46,6.77,219.12,3.55,221.33,111,645,65,39
-0.04,0.60,0.10,132.26,-21.73,-5.86,0.61,134.16,199,558,68,103
0.01,0.89,0.13,-43.27,2.08,-7.81,0.90,44.02,193,586,71,93
0.14,1.08,-0.05,-31.19,3.97,-1.65,1.09,31.48,252,569,74,98
0.02,0.96,0.08,6.04,-1.10,0.92,0.97,6.21,309,545,75,113
0.06,0.99,0.04,-4.70,-1.83,-0.55,1.00,5.07,272,532,82,120
0.03,0.99,0.04,0.24,-1.89,-2.44,0.99,3.10,430,528,83,121
0.05,1.00,0.04,-1.46,-0.67,-1.95,1.00,2.53,392,531,84,121
0.04,0.97,0.05,3.23,-0.37,-2.01,0.97,3.83,533,533,87,117
0.06,0.98,0.05,-0.12,0.37,-1.28,0.98,1.34,317,534,87,114
0.05,0.98,0.04,-3.05,0.98,-0.37,0.98,3.23,397,540,86,111
0.05,1.00,0.03,-0.98,1.22,0.73,1.00,1.73,340,541,89,107
0.05,0.99,0.04,1.83,0.85,0.24,0.99,2.04,294,544,88,103
0.05,0.99,0.04,5.49,0.61,0.12,0.99,5.53,294,545,84,107
0.05,0.98,0.05,5.98,0.18,-1.10,0.98,6.08,259,550,88,107
